News,Rating
An image shared on Facebook claims the Centers for Disease Control and Prevention (CDC) “will not be providing data for the flu” for the 2020-2021 season.,False
An image shared on Facebook over 500 times purportedly shows Democratic vice presidential nominee Kamala Harris “clearly intoxicated” on Oct. 25 at an airport in Cleveland.,False
"A viral Facebook post shared over 1,800 times claims Democratic vice presidential nominee Kamala Harris said that “looters are just feeding their hungry kids.”",False
"A post shared on Facebook claims that Dr. Jill Biden, the wife of Democratic presidential nominee Joe Biden, said, “Whatever is on Hunters (sic) laptop is not important.”",False
An Instagram post purportedly shows someone disguising garbage cans in Philadelphia with “BALLOT BOX” signs in an attempt to suppress votes.,False
A post shared on Facebook claims President Donald Trump signed an executive order making Kenyan citizens in certain professions eligible for permanent E-visas.,False
An image shared on Facebook purportedly shows Democratic presidential nominee Joe Biden and running mate Kamala Harris posing as people burn American flags behind them.,False
"An image shared on Facebook claims “The Simpsons” aired a cartoon of President Donald Trump, Egyptian President Abdel-Fattah el-Sissi and Saudi Arabia’s King Salman bin Abdul-Aziz Al Saud 15 years before a nearly identical photo was taken in 2017.",False
An image shared on Facebook purportedly shows a Snopes fact-check article about a video that allegedly came from a laptop belonging to Hunter Biden.,False
A post shared on Facebook claims British actor and comedian John Cleese wrote a satirical essay announcing that “Britain is repossessing the U.S.A.”,False
"An image shared on Facebook purportedly shows various tax rates that increased on July 1, 2014, due to the Affordable Care Act (ACA).",False
An image shared on Facebook claims former President Barack Obama signed a law in 2012 that made it “perfectly legal for the media to purposely lie to the American people.”,False
A post shared on Facebook claims Democratic presidential nominee Joe Biden proposed raising the age to be eligible for Social Security benefits to 75.,False
An image shared on Facebook purportedly shows billboards in Times Square depicting Democratic presidential nominee Joe Biden and his son Hunter Biden.,False
"An image shared on Facebook over 1,700 times purportedly shows Democratic presidential nominee Joe Biden’s “huge Delaware mansion.”",False
An image shared on Facebook claims Democratic presidential candidate Joe Biden used to have a license plate that says “The Big Guy.”,False
A viral Facebook post attributes to actor Clint Eastwood a long message that insults Democratic presidential nominee Joe Biden and alleges he is “trying to destroy our wonderful country.”,False
A video shared on Facebook claims Democratic presidential nominee Joe Biden had an iPad at his podium during the final presidential debate on Oct. 22.,False
A video shared on Facebook purportedly shows former professional boxer Mike Tyson praying in a Los Angeles coffee shop with a “Dogs and Muslims are not allowed” sign on the door.,False
An image shared on Facebook nearly 500 times purportedly shows rock musician Jon Bon Jovi performing for “12 people and 7 pumpkins” at a campaign event for Democratic presidential nominee Joe Biden in Pennsylvania.,False
"An image shared on Facebook purportedly shows a tweet from President Donald Trump saying, “In the beautiful Covid test, I have the most Coronavirus, of anyone ever taking a Coronavirus test.”",False 
A viral Facebook post shared over 700 times claims Democratic presidential nominee Joe Biden called black people “super predators” in 1994.,False
An image shared on Facebook claims President Donald Trump tweeted about an Instagram account releasing information from a laptop that allegedly belonged to Hunter Biden.,False
An image shared on Facebook claims White House Press Secretary Kayleigh McEnany gave “60 Minutes” correspondent Lesley Stahl a book of the Trump administration’s health care accomplishments that contained only blank pages.,False
"An image shared on Facebook over 11,000 times allegedly shows women that “gathered to scream at Trump through their vaginas.”",False
"A post shared on Facebook claims NBC News’ Kristen Welker “gave thousands of dollars to Obama, Clinton and Biden, is registered as a Democrat & her family spent Christmas with the Obamas at the White House.”",False
A post shared on Facebook claims to show a lengthy speech from Sen. Rob Donaldson in opposition to Judge Amy Coney Barrett’s Supreme Court nomination.,False
"An image shared on Facebook claims President Donald Trump tweeted, “Washed up Hollywood nobodies tried to trick America’s great Mayor Rudy but FAILED!”",False
A post shared on Facebook claims the Clinton Foundation used a ship named “Evergreen” to transport and traffic children.,False
An image shared on Facebook claims President Donald Trump said during the final presidential debate that it was “good” migrant children had been separated from their parents at the border.,False
An image shared on Facebook purportedly shows Democratic presidential nominee Joe Biden with former Massachusetts State Rep. candidate Matt Trowbridge.,False
"A post shared on Facebook claims to show a 1956 video that seemingly predicts the COVID-19 pandemic, saying: “Experts predict that by the year 2020, a new virus will rise, spreading from somewhere in Asia to the rest of the world.”",False
"A video shared on Facebook over 1,900 times purportedly shows only six people attended Democratic vice presidential nominee Kamala Harris’ Oct. 19 rally in Orlando, Florida. ",False
"President Donald Trump and former Vice President Joe Biden met on Thursday night for the second and final presidential debate before the Nov. 3 election. NBC News held the debate at Belmont University in Nashville, Tennessee.","“[Biden] called [black people] super predators. And he said that, he said it – super predators. And they can never live that down. 1994, your crime bill, the super predators,” said Trump."
"A viral Facebook post shared over 14,000 times claims that until the 1960s, Indigenous Australians were classified as animals under the Flora and Fauna Act.",False
A viral Facebook post claims White House coronavirus adviser Dr. Anthony Fauci wrote a paper that found most 1918-1919 Spanish Influenza pandemic deaths were “because of bacterial pneumonia from wearing masks.”,False
A post shared on Facebook over 400 times claims singer Miley Cyrus inspired Supreme Court nominee Amy Coney Barrett to become a judge at a 1993 concert.,False
"An image shared on Facebook allegedly shows Samuel Paty, a teacher recently beheaded in France, holding a “Refugees Welcome” sign.",False
An image shared on Facebook purportedly shows a letter from the Iowa Farm Bureau saying that it would no longer be endorsing Republican Iowa Sen. Joni Ernst for her re-election.,False
"A post shared on Facebook claims former President Barack Obama stated, “Legally, an impeached president can’t appoint judges.”",False
An image shared on Facebook more than 750 times attributes a seemingly incoherent quote to Democratic presidential nominee Joe Biden.,False
"A post shared on Facebook claims Republican Maine Sen. Susan Collins said, “At this time I’m not certain that Judge Amy Cony (sic) Barrett is the right person to replace Justice Ginsburg.”",False
"An image shared on Facebook claims Pennsylvania rejected 372,000 mail-in ballots after discovering 90 percent were duplicates.",False
"An image shared on Facebook over 1,000 times purportedly shows migrant children being held in small chain-link cages at a detention center.",False
An image shared on Facebook purportedly shows rappers Ice Cube and 50 Cent wearing pro-Trump hats.,False
A post shared on Facebook claims Pennsylvania Gov. Tom Wolf and the state’s Game Commission issued a measure requiring all hunters in the state to wear orange face masks.,False
"A viral Facebook post shared over 2,200 times claims Democratic presidential nominee Joe Biden said he grew up in Section 8 housing.",False
"An image shared on Facebook claims Donald Trump Jr. once said, “My father doesn’t need to rape women. It’s more likely a woman would rape him. That’s how popular he is.”",False
"An image shared on Facebook claims Democratic Alabama Sen. Doug Jones said, “It is my honest opinion that even after birth a mother has the right to decide whether a child lives or dies.”",False
"An image shared on Facebook claims a lottery winner got arrested for dumping $200,000 worth of manure on his former boss’ lawn.",False
"An image shared on Facebook purportedly shows Democratic presidential nominee Joe Biden’s current home that he allegedly pays for while earning a salary of $174,000 a year.",False
"An image shared on Facebook purportedly shows CNN airing a chyron that reads, “Two deadly viruses are killing Nigerians: COVID-19 and SARS.”",False
An image shared on Facebook purportedly shows a rally recently held by President Donald Trump in Florida.,False
A viral Facebook post claims “another” child died in Germany from wearing a face mask.,False
"A post shared on Facebook claims data from the Centers for Disease Control and Prevention (CDC) shows “people who wear masks, are actually ‘collecting’ the virus in their masks.”",False
"An image shared on Facebook over 56,000 times claims actor Dustin Diamond, known for playing the character Screech on “Saved by the Bell,” has been killed in a prison riot.",False 
An image shared on Facebook purportedly shows House Speaker Nancy Pelosi with members of the Manson “family” in 1969.,False
A post shared on Facebook claims President Donald Trump was due in court Oct. 14 for a case alleging he raped a 13-year-old aspiring model.,False
An image shared on Facebook claims Democratic presidential nominee Joe Biden proposed a nationwide 2 percent property tax increase.,False
An image shared on Facebook purportedly shows a graphic from the World Health Organization (WHO) listing the “7 biggest brain damaging habits.”,False
A post shared on Facebook claims Democratic presidential nominee Joe Biden plans to raise federal income taxes to 52 percent.,False
"A post shared on Facebook claims all charges against alleged Kenosha, Wisconsin, shooter Kyle Rittenhouse have been dropped.",False
A viral Instagram post purportedly shows a tweet from CNN announcing President Donald Trump died from COVID-19.,False
An image shared on Facebook purportedly shows a fly on Supreme Court nominee Amy Coney Barrett’s shoulder during the first day of her confirmation hearings.,False
An image shared on Facebook purportedly shows Algerian computer hacker Hamza Bendelladj moments before being executed for stealing from banks and giving that money to Africa and Palestine.,False
"An image shared on Facebook over 400 times claims Supreme Court nominee Amy Coney Barrett said, “Making an infant suck your breast is a sexual Act and you should be in prison for CHILD MOLESTATION.”",False
An image shared on Facebook purportedly shows three Democratic senators not wearing face masks or practicing social distancing at the Oct. 14 confirmation hearing for Supreme Court nominee Amy Coney Barrett.,False
"A viral Facebook post shared over 7,400 times claims Democratic presidential nominee Joe Biden said he would create 550 million new jobs during an Oct. 2 speech.",False
An image shared on Facebook claims an investigation by Attorney General William Barr revealed that former President Barack Obama and billionaire George Soros created antifa.,False
"An image shared on Facebook claims Kentucky presidential election results show rapper Kanye West with over 40,000 votes, placing him ahead of President Donald Trump and Democratic presidential nominee Joe Biden.",False
A viral Facebook post shared over 600 times claims Democratic vice presidential nominee Kamala Harris proposed a federal tax on homes to pay for slavery reparations.,False
"An image shared on Facebook claims President Donald Trump said he nominated Judge Amy Coney Barrett for the Supreme Court because she is “much, much better looking than the women we have had” on the bench.",False
"A viral Facebook post shared over 3,400 times claims Democratic presidential nominee Joe Biden met with Virginia Gov. Ralph Northam three days before Northam tested positive for COVID-19.",False
A post shared on Facebook claims the Nigerian government is donating $600 million to Democratic presidential nominee Joe Biden’s campaign.,False
An image shared on Facebook allegedly shows British Prime Minister Boris Johnson standing in front of an educational display that spells out “Fuck Boris.”,False
"A viral Facebook post shared over 2,500 times claims to show a photograph of former First Lady Michelle Obama with more masculine features.",False
"An image shared on Facebook purportedly shows a tweet from Chelsea Clinton, former President Bill Clinton and former Secretary 0f State Hillary Clinton’s daughter, supporting former President Barack Obama for having “the courage of conviction to marry a transexual.”",False
"An image shared on Facebook claims Democratic vice presidential nominee Kamala Harris said, “American churches are PROPAGANDA CENTERS for intolerant homophobic, xenophobic vitriol.”",False
"An image shared on Facebook over 43,000 times purportedly shows “drunken” House Speaker Nancy Pelosi with former President Barack Obama.",False
"An image shared on Facebook over 3,200 times purportedly shows Democratic presidential nominee Joe Biden kneeling during the national anthem at a Miami event.",False
"An image shared on Facebook claims Democratic vice presidential nominee Kamala Harris said, “The American people aren’t equipped to make these decisions for themselves.”",False
An image shared on Facebook purportedly shows a tweet from President Donald Trump that reads: “My blood IS the vaccine!!!!!”,False
A post shared on Facebook claims Rwandan President Paul Kagame appointed a 19-year-old named Patrick Nkuriza as the minister of new technologies and development.,False
An image shared on Facebook purportedly shows former President Barack Obama and former First Lady Michelle Obama posing with pro-Trump t-shirts.,False
An image shared on Facebook claims actor Clint Eastwood said he is leaving Hollywood because it is “the place of traitors and pedophilians (sic).”,False
An image shared on Facebook claims AARP endorsed Democratic presidential nominee Joe Biden in the upcoming presidential election.,False
"An image shared on Facebook over 1,100 times purportedly shows several crates of mail-in ballots cast for President Donald Trump left on the side of the road.",False
"An image shared on Facebook over 1,900 times purportedly shows Democratic presidential nominee Joe Biden and Michigan Gov. Gretchen Whitmer in Washington, D.C. “last night” without masks.",False
An image shared on Facebook over 300 times claims Vice President Mike Pence tweeted about an Instagram account releasing evidence that Democratic vice presidential nominee got the debate questions beforehand.,False
A post shared on Facebook claims Microsoft co-founder Bill Gates said that “the public must be silenced” so that they will buy his vaccine.,False
A video shared on Facebook purportedly shows the first dinosaur cloned by Chinese scientists.,False
"A post shared on Facebook claims to show a series of pictures from pro-Armenian demonstrations that took place in Hollywood and Glendale, California, last weekend.",False
"A viral Instagram post claims President Donald Trump tweeted, “The fly that landed on Vice President Pence’s head will be deported.”",False
"A viral Facebook post shared over 18,000 times claims Democratic presidential nominee Joe Biden said that if he was president, there would have been zero COVID-19 deaths.",False
"An image shared on Facebook claims President Donald Trump said, “The doctors said they’ve never seen a body kill the Coronavirus like my body.”",False
"Vice President Mike Pence and Democratic vice presidential nominee Kamala Harris squared off on Wednesday night for the only vice presidential debate. The event, moderated by USA Today’s Washington Bureau Chief Susan Page, took place in Salt Lake City, Utah.","“They want to abolish fossil fuels and ban fracking,” said Pence."
An image shared on Facebook claims wearing a face mask causes cancer due to oxygen deficiency and an imbalance in the body’s pH levels.,False
An image shared on Facebook claims Senate Minority Leader Chuck Schumer had an affair with his daughter’s 16-year-old friend in 1977.,False
An image shared on Facebook purportedly shows House Speaker Nancy Pelosi meeting with Fox News host Chris Wallace before the first presidential debate.,False
An image shared on Facebook purportedly shows “Fox News Sunday” host Chris Wallace not wearing a mask in public.,False
An image shared on Facebook purportedly shows President Donald Trump “celebrating his release from Quarantine” with members of the Ku Klux Klan (KKK).,False
"A viral Facebook post shared over 2,600 times claims the House passed a bill that allows the United Nations (U.N.) to run “local police boards” in 46 U.S. cities.",False
A post shared on Facebook claims actor Dwayne “The Rock” Johnson lost 48 million Twitter followers after sharing a video endorsing Democratic presidential nominee Joe Biden.,False
"An image shared on Facebook purportedly shows a 2013 tweet from President Donald Trump saying, “I will never contract coronavirus and be admitted to Walter Reed Military Medical Center!”",False
"A viral Instagram post liked over 18,600 times purportedly shows Democratic presidential nominee Joe Biden tweeting that he “consulted Instagram’s CEO” to take down an account that alleged Biden wore a wire during the first presidential debate.",False
An image shared on Facebook purportedly shows actor Dwayne “The Rock” Johnson wearing a “Flush the Turd on November Third” t-shirt.,False
An image shared on Facebook claims President Donald Trump blamed contracting COVID-19 on Navajo Nation Vice President Myron Lizer.,False
"An image shared on Facebook purportedly shows actor Tom Hanks wearing a t-shirt that expresses support for Black Lives Matter (BLM), LGBTQ rights and women’s rights, among other movements.",False
"A viral Facebook post shared over 2,200 times claims former FBI Director James Comey and former CIA Director John Brennan have been charged with multiple counts of treason.",False
An image shared on Facebook purportedly shows a “massive” pyramid discovered in Antarctica.,False
A post shared on Facebook claims the U.S. government scrambled “doomsday planes” because of President Donald Trump’s positive COVID-19 diagnosis.,False
An image shared on Facebook purportedly shows Democratic presidential nominee Joe Biden violating social distancing guidelines and not wearing a mask at a recent event.,False
An image shared on Facebook over 250 times claims Uganda only has 19 deaths related to coronavirus because hydroxychloroquine “is eaten like candy” in the country.,False
An image shared on Facebook purportedly shows an email President Donald Trump’s campaign sent to supporters asking for donations to “help him recover from this disease.”,False
"A viral Facebook post shared over 3,100 times claims Pepsi’s new can design features an image of the Empire State Building along with the Pledge of Allegiance without the phrase “Under God.”",False
A video shared on Facebook more than 250 times purportedly shows French police throwing their handcuffs on the ground to protest coronavirus restrictions enacted by the French government.,False
Images shared on Facebook purportedly show “Fox News Sunday” host Chris Wallace with late convicted sex offender Jeffrey Epstein on Epstein’s private Caribbean island.,False
An image shared on Facebook claims to show a screen grab from an episode of “The Simpsons” depicting President Donald Trump lying dead in a casket.,False
"A viral Facebook post shared over 16,000 times claims not a single one of President Donald Trump’s judicial appointees is black.",False
A viral Facebook post shared over 750 times claims Democratic presidential nominee Joe Biden received the questions for the first presidential debate in advance.,False
"A viral Facebook post shared over 16,000 times claims billionaire George Soros “has been banned from 6 countries including his country of birth.”",False
A post shared on Facebook claims a federal judge ruled that the state of Wisconsin must count all ballots by 8 p.m. on Election Day.,False
A post shared on Facebook claims Judge Amy Coney Barrett said a “woman should not be able to own property buy or sell (sic) without the permission of her husband or a male relative.”,False
"A post shared on Facebook Democratic presidential nominee Joe Biden said during the first presidential debate: “If you’re going to vote, vote early and vote often.”",False
An image shared on Facebook over 400 times purportedly shows Democratic vice presidential nominee Kamala Harris tweeting that she “filed an official complaint” against a specific Instagram account to get it removed.,False
An image shared on Facebook purportedly shows Democratic presidential candidate Joe Biden wearing a wire during the first presidential debate on Tuesday.,False
"A video posted on Instagram purportedly shows a crowd in silence after Democratic presidential candidate Joe Biden tells the crowd at a rally, “If you elect me your taxes are going to be raised, not cut.”",False
"An image shared on Facebook more than 500 times purportedly shows President Donald Trump pointing to a sign that reads, “No matter who is president, (sic) Jesus is still king.”",False
"A viral Facebook post shared more than 16,000 times claims people are “being targeted for sex trafficking” at the Greenwood Mall by traffickers that are “lacing money with a drug and wrapping it in ribbon on your car so when you grab it you pass out.”",False
"Republican President Donald Trump and Democratic presidential nominee Joe Biden squared off onstage Tuesday night during the first of three planned presidential debates. Fox News host Chris Wallace moderated the event in Cleveland, Ohio.","“[Dr. Anthony Fauci] said very strongly, ‘Masks are not good.’ Then he changed his mind. He said, ‘Masks are good,'” said Trump."
"A viral Facebook post shared more than 14,000 times claims that Dr. Jill Biden, the wife of Democratic presidential nominee Joe Biden, said “I can’t believe people are so mean to make fun of Joe when he gets lost for words, don’t they know he has had 3 STROKES?”",False
An image shared on Facebook over 380 times claims a study found that Americans trust the soft drink Dr. Pepper over White House coronavirus adviser Dr. Anthony Fauci.,False
"An image shared on Facebook purportedly shows actor Adam Sandler holding a sign that reads, “You can either vote for the man that bangs pornstars and supermodels or vote for the man that gropes, feels up and sniffs little girls.”",False
"An image shared on Facebook claims the late Supreme Court Justice Ruth Bader Ginsburg said, “Pedofilia (sic) is good for the children.”",False
An image shared on Facebook nearly 200 times claims Pope Francis said that God instructed him to “revise the Ten Commandments.”,False
"A post shared on Facebook purportedly shows images of MedBeds, a type of body scanner that can “pick up any disease and cure it, in 2.5 minutes.”", Did Hawaii Purchase 30 Suicide Assistance Pods?)
An image shared on Facebook over 600 times purportedly shows actor Dwayne “The Rock” Johnson on the private Caribbean island owned by late convicted sex offender Jeffrey Epstein.,False
A viral Facebook post shared over 700 times claims Supreme Court nominee Amy Coney Barrett said that “gays have a right to be discriminated against.”,False
"An image shared on Facebook nearly 250 times allegedly shows President Donald Trump tweeting, “The Florida State Seminoles look like Sleepy Joe Biden has been leading their practices!”",False
"A viral Facebook post shared over 1,000 times claims White House adviser Jared Kushner recently deleted all of his tweets after The New York Times published a report about President Donald Trump’s tax returns.",False
A post shared on Facebook claims Kentucky Attorney General Daniel Cameron is married to Senate Majority Leader Mitch McConnell’s granddaughter.,False
An image shared on Facebook allegedly shows a letter from Republican Mississippi Gov. Tate Reeves announcing the end of the statewide face mask mandate on Oct. 1.,False
A viral Facebook post shared nearly 300 times purportedly shows a stag during the recent California wildfires.,False
"An image posted on Instagram claims actor James Franco said, “Coronavirus kills 3,000 people and we lose our shit. Obesity kills ~300,000 people annually and we come out with a new flavor of Doritos.”",False
An image shared on Facebook purportedly shows a U.K. National Health Service (NHS) infographic claiming COVID-19 does not exist.,False
"An image shared on Facebook over 4,000 times claims billionaire George Soros owns Two Sigma Investments.",False
"An image shared on Facebook more than 1,400 times purportedly shows unopened mail-in ballots for the upcoming November election in a San Francisco dumpster.",False
"An image shared on Facebook over 500 times claims House Speaker Nancy Pelosi said, “Employers cutting hours is a good thing. It then gives that person time to pursue their dreams and passions.”",False
An image shared on Facebook over 400 times purportedly shows U.S. protesters using pickaxes to destroy roads “in order to cause wrecks.”,False
"A viral Facebook post shared over 1,200 times claims Judge Amy Coney Barrett said that “white people are Gods (sic) chosen ones.”",False
An image shared on Facebook nearly 300 times claims former President Barack Obama called a United Nations (U.N.) Security Council meeting over the weekend with the goal of “plotting evil against the current president [and] ultimately America.”,False
"A viral Facebook post shared over 23,000 times claims that President Donald Trump refused to give aid to California for fighting wildfires.",False
"A post shared on Facebook more than 245,000 times claims that drinking warm water can cure various medical conditions while drinking cold water can cause serious harm.",False
A viral Instagram post claims President Donald Trump nominated Democratic presidential nominee Joe Biden to the Supreme Court.,False
An image shared on Facebook over 600 times claims President Donald Trump tweeted that the Supreme Court “should decide the presidency at every election.”,False
"An Instagram post claims Daniel Andrews, the premier of Australia’s Victoria state, once said, “Insisting on human rights is not only selfish, it’s stupid.”",False
An image shared on Facebook over 600 times purportedly shows several sharks hanging from a power line in the aftermath of Hurricane Laura.,False
"A viral Facebook post shared over 11,000 times claims that while the U.S. is battling wildfires on the West Coast, there are no wildfires currently burning in Mexico or Canada.",False
An image shared on Facebook over 500 times claims there has been an opening on the Supreme Court 29 times “within 3 months of a Presidential election.”,False
An image shared on Facebook purportedly shows Los Angeles Lakers players LeBron James and Anthony Davis wearing lace collars in honor of the late Supreme Court Justice Ruth Bader Ginsburg.,False
A video shared on Facebook purportedly shows Democratic presidential nominee Joe Biden “caught red-handed” using a teleprompter during a recent interview.,False
An image shared on Facebook purportedly shows a print edition of USA Today reporting that top U.S. infectious disease expert Dr. Anthony Fauci was arrested for “seditious conspiracy.”,False
A viral video shared on Facebook purportedly shows Democratic presidential nominee Joe Biden as he “botches” the Pledge of Allegiance.,False
A post shared on Facebook over 500 times claims Amish communities have remained “Covid free” through the coronavirus pandemic.,False
An image shared on Facebook claims House Speaker Nancy Pelosi’s daughter is Zoom Chief Marketing Officer Janine Pelosi. ,False
"A viral Facebook post shared over 2,800 times claims police in Midland, Texas, recently recovered four women and six children from a van during a human trafficking bust at a Walmart.",False
"Viral Facebook posts claim that a “man in a van” wrapped a $100 bill and a red ribbon around the door handle of a woman’s parked car in an attempted sex trafficking abduction at Northgate Shopping Center in Revere, Massachusetts.",
"An image shared on Facebook over 300 times purportedly shows Democratic vice presidential nominee Kamala Harris with Alexander Soros, the son of billionaire George Soros, after “their final interview in Biden’s VP vetting process.”",False
"An image shared on Facebook over 1,100 times purportedly shows an elderly former Marine who set fire to an SUV belonging to an antifa activist.",False
"A viral Facebook post shared over 1,800 times claims the late Supreme Court Justice Ruth Bader Ginsburg was nominated and confirmed 43 days before an election.",False
A viral Instagram post claims Nevada “quietly” reversed its “decision to block HCQ prescriptions for COVID-19.”,False
"A video shared on Facebook purportedly shows Democratic presidential nominee Joe Biden playing the song “F*** tha Police” by N.W.A. during a campaign stop in Kissimmee, Florida.",False
"An image shared on Facebook over 1,600 times claims President Donald Trump tweeted, “Obama should wait until he leaves office to pick another Justice!”",False
"In several Twitter and Facebook promotions for a segment from the Sept. 16 episode of “The Rachel Maddow Show,” MSNBC and the show claimed achieving herd immunity would kill roughly 6.4 million Americans.",False
"An image shared on Facebook claims the late Supreme Court Justice Antonin Scalia once said, “My most fervent wish is that president @RealDonaldTrump immediately replaces Justice Ruth Bader Ginsburg after her passing.”",False
An image shared on Facebook allegedly shows the skull of a man that was born with a second face on the back of his head.,False
A viral Instagram post claims the late Supreme Court Justice Ruth Bader Ginsburg wanted to “lower the age of consentfor (sic) sex to 12.”,False
"An image shared on Facebook over 2,500 times claims former New York Times writer Sarah Jeong once said, “We need a castration lottery for white men.”",False
An image shared on Facebook nearly 300 times purportedly shows a Time Magazine cover that calls President Donald Trump the “Worst. President. Ever.”,
An image shared on Facebook purportedly shows a man California police recently arrested for starting several wildfires in the state.,False
"An image shared on Instagram claims the late Supreme Court Justice Ruth Bader Ginsburg tweeted, “I have information that will lead to the arrest of Hillary Clinton.”",False
"A post shared on Facebook claims Kim Martin Morrow, purportedly the CEO of Netflix, was arrested on child pornography charges.",False
"A post shared on Facebook claims the NFL, NBA and MLB have tax-exempt status.",False
"An image shared on Facebook over 3,300 times claims Democratic vice presidential nominee Kamala Harris said, “Take the guns first. Go through due process second, I like taking the guns early.”",
"A viral Facebook post shared over 5,100 times claims McDonald’s removed its American flags nationwide to show its support for the Black Lives Matter movement and antifa.",False
An image shared on Facebook claims a voter can vote four times because he received four vote-by-mail applications.,False
"A viral Facebook post shared over 19,000 times claims retired U.S. Army Gen. David Petraeus authored a long essay about the sacrifices associated with serving in the military.",False
"A YouTube video shared on Facebook purportedly shows Democratic presidential nominee Joe Biden waving to an empty field while disembarking from a plane in Tampa, Florida during a campaign stop.",False
An image shared on Facebook claims a map shows that wildfires stop at the U.S.’s borders with Canada and Mexico.,False
"A viral Facebook post shared over 3,000 times claims nobody has died from COVID-19 at home.",False
"A viral Instagram post purportedly shows a tweet by Democratic California Sen. Kamala Harris calling for people to report a specific Instagram account, saying, “Conservatives must be silenced to stop them from spreading their hate speech.”",False
"An image shared on Facebook purportedly shows a tweet by President Donald Trump offering $500,000 to both of the police officers injured in a shooting in Los Angeles County.",False
A video shared on Facebook purportedly shows CNN host Don Lemon and Lincoln Project co-founder Rick Wilson laughing at Democratic presidential nominee Joe Biden during an interview.,False
An image shared on Facebook purportedly shows a CNN article with the headline “Heartwarming: Members of Crip gang volunteer to fight wildfires after sky turns red.”,False
"A viral Facebook post shared over 900 times claims Netflix CEO Reed Hastings was arrested by the FBI after being caught with 13,000 files of child pornography.",False
An image shared on Facebook claims a Mississippi man got arrested for hacking into the Hinds County Human Services Department and approving all the applications for food stamps.,False
A  post shared on Facebook claims the Douglas County Sheriff’s Office has six antifa activists in custody for setting wildfires in Oregon.,False
"An image shared on Facebook claims seven antifa activists were arrested in Medford, Oregon for starting the wildfires.",False
"A post shared on Facebook claims Portland, Oregon radio station FM News 101 KXL reported that suspected antifa and Black Lives Matter activists shot at firefighters.",False
"A post shared on Facebook claims Democratic New York Rep. Alexandria Ocasio-Cortez said, “9/11 wasn’t that big of a deal.”",False
"An image shared on Facebook purportedly shows a tweet from President Donald Trump that reads, “The next 30 to 60 days will be the biggest draining of the swamp ever!”",False
An image shared on Facebook purportedly shows Democratic Kentucky Gov. Andy Beshear at the 2020 Kentucky Derby while not wearing a mask.,False
An image shared on Facebook claims the Centers for Disease Control and Prevention (CDC) removed the words “COVID-19 Pandemic” from its website and replaced them with “COVID-19 Outbreak.”,False
"A viral Facebook post shared over 9,300 times claims the restaurant chain Olive Garden prohibits its employees from wearing face masks depicting the American flag.",False
"An image shared on Facebook claims author C.S. Lewis in “The Screwtape Letters” wrote, “Be sure that the patient remains completely fixated on politics.”",False
"A post shared on Facebook claims not a single politician has died, lost their job or worn a mask during the COVID-19 pandemic.",False
An image shared on Facebook claims President Donald Trump deleted a tweet calling Democratic Illinois Sen. Tammy Duckworth “Lieutenant Nolegs.”,False
An image shared on Facebook purportedly shows a Cuban farmer moments before he got executed for refusing to work for the Castro regime.,False
A video shared on Instagram purportedly shows a meteor shower happening in broad daylight.,False
A post shared on Facebook claims former President Richard Nixon pardoned the late Republican Arizona Sen. John McCain for treason and four other counts.,False
"A viral Facebook post shared over 4,300 times claims Democratic presidential nominee Joe Biden “wants to put a 3% annual federal tax on your home.”",False
An image shared on Twitter purportedly shows a boat that sank during a recent boat parade for President Donald Trump.,False
"A viral Facebook post shared over 5,800 times claims Nike said, “We’re a $76 Billion dollar company that can afford to let go of all ‘Make America Great Again’ customers.”",False
"A post shared on Facebook claims country music singer Hank Williams Jr. posted a lengthy statement on social media, saying, “If you are offended by something then leave it alone.”",False
"An image shared on Facebook over 17,000 times purportedly shows children being held in a detention center during the Obama administration.",False
"A post shared on Facebook claims to show alleged Kenosha, Wisconsin, shooter Kyle Rittenhouse’s criminal record.",False
"A viral Facebook post shared more than 6,700 times claims over 60 children were recently found in shipping containers at a Delaware port.",False
"An image shared on Facebook purportedly shows Jill Biden, the wife of Democratic presidential nominee Joe Biden, posing with the late Cuban dictator Fidel Castro.",False
An image shared on Facebook purportedly shows a large crowd gathered in London’s Trafalgar Square to protest COVID-19 restrictions.,False
An image shared on Facebook purportedly shows the stump of an ancient 10-mile tall tree.,False
"A viral Facebook post shared over 13,000 times claims Fox News isn’t available in Canada because the Radio Act “makes it a crime to lie to the public via airwaves.”",False
A post shared on Facebook claims House Speaker Nancy Pelosi passed a bill awarding a $9 billion contract to her husband’s company.,False
"A post shared on Facebook claims Republican Maine Sen. Susan Collins said of President Donald Trump, “Yes, I said that I wouldn’t endorse him but that doesn’t mean I don’t fully support him.”",False
A post shared on Facebook claims the Hawaiian government recently purchased 30 “passing assistance pods” for facilitating medically assisted suicides.,False
An image shared on Facebook claims Democratic presidential nominee Joe Biden sent a tweet thanking college football coach Nick Saban for endorsing him.,False
An image shared on Facebook purportedly shows a large protest occurring in Germany on Aug. 29.,False
An image shared on Facebook claims President Donald Trump plagiarized lines from the 2007 animated comedy “Bee Movie” during his 2017 inaugural address.,False
An image shared on Facebook purportedly shows South African bikers protesting the killing of farmers.,False
"A video shared on Facebook purportedly shows an anti-lockdown protest in London, England, on Aug. 29.",False
An image shared on Facebook claims California voters will be turned away from polling locations if they didn’t change their voting preference to “NO to mail in voting.”Verdict: False,False
